,markerid,t,q,T_W8,T_WC,M,Mx,My,Mz,Mrx,Mry,Mrz,Ex,Ey,Ez,Erx,Ery,Erz,Cx,Cy,Cz,Crx,Cry,Crz,Cmx,Cmy,Cmz,Cmrx,Cmry,Cmrz
10,4,29870000000,"[ 0.04304982 -0.46445365  0.71271819 -0.3153112   0.44662677  0.54494771
 -0.34979914  0.        ]","[[ 0.74439477 -0.66735654  0.02262042 -0.27144411]
 [ 0.50488061  0.58468695  0.63500924  0.24765825]
 [-0.43700343 -0.46127694  0.77217328  1.33452315]
 [ 0.          0.          0.          1.        ]]","[[ 0.74439477 -0.66735654  0.02262042 -0.27144411]
 [ 0.50488061  0.58468695  0.63500924  0.24765825]
 [-0.43700343 -0.46127694  0.77217328  1.33452315]
 [ 0.          0.          0.          1.        ]]","[[ 0.16668134 -0.78242418  0.60002478  1.2050629 ]
 [ 0.20586233  0.62274161  0.75485998  1.51368049]
 [-0.9642811  -0.00229857  0.26487107  0.51697377]
 [ 0.          0.          0.          1.        ]]",1.2050629007086573,1.5136804876332803,0.5169737663218847,-1.2333309104258658,0.6435320789380854,1.360902036027487,-0.2714441142851961,0.2476582486681767,1.3345231547423748,-0.6882308882477259,0.02262235282939784,0.7308829666667176,-0.2714441142851961,0.2476582486681767,1.3345231547423748,-0.6882308882477259,0.02262235282939784,0.7308829666667176,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
11,4,29904000000,"[ 0.04304983 -0.46445365  0.71271812 -0.31531119  0.44662781  0.54494782
 -0.3498121   0.        ]","[[ 0.74440286 -0.66734753  0.02262003 -0.27144422]
 [ 0.50487358  0.58469276  0.63500948  0.2476583 ]
 [-0.43699778 -0.46128262  0.7721731   1.33452311]
 [ 0.          0.          0.          1.        ]]","[[ 0.74440286 -0.66734753  0.02262003 -0.27144422]
 [ 0.50487358  0.58469276  0.63500948  0.2476583 ]
 [-0.43699778 -0.46128262  0.7721731   1.33452311]
 [ 0.          0.          0.          1.        ]]","[[ 0.16669092 -0.78241849  0.60002953  1.20508085]
 [ 0.20586026  0.62274873  0.75485467  1.51366663]
 [-0.96427988 -0.00230518  0.26487543  0.51698478]
 [ 0.          0.          0.          1.        ]]",1.2050808536659583,1.5136666271387988,0.5169847848685157,-1.2333235724368752,0.6435380219762243,1.3608888398051215,-0.27144422111407085,0.24765830338225336,1.3345231051397808,-0.688231194388532,0.02262196092968427,0.7308708552968515,-0.27144422111407085,0.24765830338225336,1.3345231051397808,-0.688231194388532,0.02262196092968427,0.7308708552968515,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
12,4,29941000000,"[ 0.04304984 -0.46445365  0.71271804 -0.31531118  0.44662885  0.54494793
 -0.34982518  0.        ]","[[ 0.74441102 -0.66733843  0.02261964 -0.27144433]
 [ 0.50486648  0.58469862  0.63500973  0.24765836]
 [-0.43699207 -0.46128834  0.77217291  1.33452306]
 [ 0.          0.          0.          1.        ]]","[[ 0.74441102 -0.66733843  0.02261964 -0.27144433]
 [ 0.50486648  0.58469862  0.63500973  0.24765836]
 [-0.43699207 -0.46128834  0.77217291  1.33452306]
 [ 0.          0.          0.          1.        ]]","[[ 0.16670059 -0.78241275  0.60003433  1.20509897]
 [ 0.20585816  0.62275592  0.75484931  1.51365264]
 [-0.96427866 -0.00231186  0.26487983  0.51699591]
 [ 0.          0.          0.          1.        ]]",1.2050989748315062,1.5136526364899663,0.5169959070211617,-1.2333161654192546,0.6435440206861935,1.3608755196628195,-0.27144432894491655,0.24765835860121,1.3345230550798204,-0.6882315033542747,0.02262156535158777,0.730858630303171,-0.27144432894491655,0.24765835860121,1.3345230550798204,-0.6882315033542747,0.02262156535158777,0.730858630303171,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
13,4,29972000000,"[ 0.04304986 -0.46445364  0.71271797 -0.31531117  0.44662982  0.54494803
 -0.34983745  0.        ]","[[ 0.74441868 -0.6673299   0.02261927 -0.27144443]
 [ 0.50485983  0.58470412  0.63500996  0.24765841]
 [-0.43698671 -0.46129372  0.77217273  1.33452301]
 [ 0.          0.          0.          1.        ]]","[[ 0.74441868 -0.6673299   0.02261927 -0.27144443]
 [ 0.50485983  0.58470412  0.63500996  0.24765841]
 [-0.43698671 -0.46129372  0.77217273  1.33452301]
 [ 0.          0.          0.          1.        ]]","[[ 0.16670966 -0.78240737  0.60003883  1.20511597]
 [ 0.2058562   0.62276266  0.75484428  1.51363951]
 [-0.96427751 -0.00231813  0.26488396  0.51700634]
 [ 0.          0.          0.          1.        ]]",1.2051159739325388,1.5136395119003145,0.5170063408731548,-1.2333092167602295,0.6435496479446887,1.3608630240494293,-0.2714444300995774,0.24765841038820371,1.3345230081318038,-0.6882317931169917,0.02262119426082787,0.730847162147592,-0.2714444300995774,0.24765841038820371,1.3345230081318038,-0.6882317931169917,0.02262119426082787,0.730847162147592,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
14,4,30003000000,"[ 0.04304987 -0.46445364  0.7127179  -0.31531116  0.4466308   0.54494813
 -0.34984972  0.        ]","[[ 0.74442634 -0.66732137  0.02261889 -0.27144453]
 [ 0.50485317  0.58470962  0.63501019  0.24765846]
 [-0.43698135 -0.46129909  0.77217255  1.33452296]
 [ 0.          0.          0.          1.        ]]","[[ 0.74442634 -0.66732137  0.02261889 -0.27144453]
 [ 0.50485317  0.58470962  0.63501019  0.24765846]
 [-0.43698135 -0.46129909  0.77217255  1.33452296]
 [ 0.          0.          0.          1.        ]]","[[ 0.16671874 -0.78240198  0.60004333  1.20513297]
 [ 0.20585423  0.62276941  0.75483926  1.51362639]
 [-0.96427636 -0.00232439  0.26488809  0.51701677]
 [ 0.          0.          0.          1.        ]]",1.2051329728401803,1.5136263871758593,0.5170167748718482,-1.233302267977935,0.6435552751306854,1.3608505283318824,-0.27144453125433177,0.24765846217510212,1.334522961183787,-0.6882320828794413,0.022620823169739346,0.7308356939918417,-0.27144453125433177,0.24765846217510212,1.334522961183787,-0.6882320828794413,0.022620823169739346,0.7308356939918417,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
15,4,30040000000,"[ 0.04304988 -0.46445364  0.71271783 -0.31531115  0.44663179  0.54494824
 -0.34986211  0.        ]","[[ 0.74443407 -0.66731276  0.02261852 -0.27144463]
 [ 0.50484645  0.58471517  0.63501042  0.24765851]
 [-0.43697594 -0.46130451  0.77217237  1.33452291]
 [ 0.          0.          0.          1.        ]]","[[ 0.74443407 -0.66731276  0.02261852 -0.27144463]
 [ 0.50484645  0.58471517  0.63501042  0.24765851]
 [-0.43697594 -0.46130451  0.77217237  1.33452291]
 [ 0.          0.          0.          1.        ]]","[[ 0.1667279  -0.78239655  0.60004788  1.20515013]
 [ 0.20585224  0.62277621  0.75483418  1.51361314]
 [-0.9642752  -0.00233071  0.26489225  0.51702731]
 [ 0.          0.          0.          1.        ]]",1.2051501310240869,1.5136131392143757,0.5170273069634254,-1.2332952538409323,0.6435609550326964,1.3608379152816745,-0.2714446333577937,0.24765851444054715,1.3345229138022416,-0.688232375319445,0.022620448595937592,0.7308241182494619,-0.2714446333577937,0.24765851444054715,1.3345229138022416,-0.688232375319445,0.022620448595937592,0.7308241182494619,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
16,4,30071000000,"[ 0.0430499  -0.46445364  0.71271776 -0.31531114  0.44663271  0.54494833
 -0.34987373  0.        ]","[[ 0.74444132 -0.66730468  0.02261817 -0.27144473]
 [ 0.50484015  0.58472038  0.63501063  0.24765856]
 [-0.43697087 -0.4613096   0.7721722   1.33452287]
 [ 0.          0.          0.          1.        ]]","[[ 0.74444132 -0.66730468  0.02261817 -0.27144473]
 [ 0.50484015  0.58472038  0.63501063  0.24765856]
 [-0.43697087 -0.4613096   0.7721722   1.33452287]
 [ 0.          0.          0.          1.        ]]","[[ 0.16673649 -0.78239145  0.60005214  1.20516623]
 [ 0.20585038  0.6227826   0.75482942  1.51360071]
 [-0.96427411 -0.00233664  0.26489616  0.51703719]
 [ 0.          0.          0.          1.        ]]",1.2051662267748702,1.5136007113455796,0.5170371872496285,-1.2332886737658288,0.6435662832263205,1.3608260830013048,-0.2714447291396059,0.2476585634586763,1.3345228693651152,-0.6882326495895326,0.02262009720981073,0.7308132591551351,-0.2714447291396059,0.2476585634586763,1.3345228693651152,-0.6882326495895326,0.02262009720981073,0.7308132591551351,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
17,4,30104000000,"[ 0.04304991 -0.46445364  0.71271769 -0.31531113  0.44663364  0.54494843
 -0.34988535  0.        ]","[[ 0.74444858 -0.6672966   0.02261782 -0.27144482]
 [ 0.50483384  0.58472558  0.63501085  0.24765861]
 [-0.4369658  -0.46131468  0.77217204  1.33452282]
 [ 0.          0.          0.          1.        ]]","[[ 0.74444858 -0.6672966   0.02261782 -0.27144482]
 [ 0.50483384  0.58472558  0.63501085  0.24765861]
 [-0.4369658  -0.46131468  0.77217204  1.33452282]
 [ 0.          0.          0.          1.        ]]","[[ 0.16674508 -0.78238635  0.6000564   1.20518232]
 [ 0.20584852  0.62278898  0.75482466  1.51358828]
 [-0.96427302 -0.00234258  0.26490007  0.51704707]
 [ 0.          0.          0.          1.        ]]",1.2051823223522535,1.5135882833559193,0.517047067667357,-1.2332820935802014,0.6435716113549392,1.3608142506275422,-0.2714448249215016,0.24765861247672,1.3345228249279883,-0.6882329238593794,0.022619745823391213,0.7308024000606546,-0.2714448249215016,0.24765861247672,1.3345228249279883,-0.6882329238593794,0.022619745823391213,0.7308024000606546,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
18,4,30137000000,"[ 0.04304992 -0.46445363  0.71271763 -0.31531112  0.44663449  0.54494852
 -0.3498961   0.        ]","[[ 0.74445528 -0.66728913  0.02261749 -0.27144491]
 [ 0.50482801  0.5847304   0.63501105  0.24765866]
 [-0.43696111 -0.46131939  0.77217188  1.33452278]
 [ 0.          0.          0.          1.        ]]","[[ 0.74445528 -0.66728913  0.02261749 -0.27144491]
 [ 0.50482801  0.5847304   0.63501105  0.24765866]
 [-0.43696111 -0.46131939  0.77217188  1.33452278]
 [ 0.          0.          0.          1.        ]]","[[ 0.16675302 -0.78238163  0.60006034  1.20519721]
 [ 0.2058468   0.62279489  0.75482026  1.51357679]
 [-0.96427202 -0.00234806  0.26490368  0.51705621]
 [ 0.          0.          0.          1.        ]]",1.2051972102204151,1.5135767877422475,0.5170562071210054,-1.2332760068380892,0.6435765396864617,1.3608033058831648,-0.2714449135157135,0.24765865779420568,1.3345227838468672,-0.6882331774219743,0.022619420797886924,0.7307923556599789,-0.2714449135157135,0.24765865779420568,1.3345227838468672,-0.6882331774219743,0.022619420797886924,0.7307923556599789,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
19,4,30170000000,"[ 0.04304993 -0.46445363  0.71271758 -0.31531112  0.4466351   0.54494858
 -0.34990376  0.        ]","[[ 0.74446007 -0.6672838   0.02261726 -0.27144498]
 [ 0.50482385  0.58473384  0.63501119  0.24765869]
 [-0.43695776 -0.46132274  0.77217177  1.33452275]
 [ 0.          0.          0.          1.        ]]","[[ 0.74446007 -0.6672838   0.02261726 -0.27144498]
 [ 0.50482385  0.58473384  0.63501119  0.24765869]
 [-0.43695776 -0.46132274  0.77217177  1.33452275]
 [ 0.          0.          0.          1.        ]]","[[ 0.16675869 -0.78237826  0.60006315  1.20520783]
 [ 0.20584557  0.6227991   0.75481712  1.51356859]
 [-0.9642713  -0.00235197  0.26490626  0.51706273]
 [ 0.          0.          0.          1.        ]]",1.2052078280365586,1.5135685892357496,0.5170627256686874,-1.233271665560748,0.643580054495994,1.3607955001319914,-0.2714449766975747,0.24765869007813238,1.334522754582982,-0.6882333580558715,0.022619188990225858,0.7307851920765138,-0.2714449766975747,0.24765869007813238,1.334522754582982,-0.6882333580558715,0.022619188990225858,0.7307851920765138,-0.13198676407113408,-0.2060452410549392,2.095566064369156,-2.3665368296910465,-0.08134226674471767,-0.4728615081405074
20,4,31501000000,"[ 0.04305027 -0.46445359  0.71271572 -0.31531088  0.44666051  0.54495122
 -0.35022306  0.        ]","[[ 0.74465932 -0.66706176  0.02260761 -0.27144761]
 [ 0.50465062  0.58487689  0.63501714  0.24766003]
 [-0.43681832 -0.46146249  0.77216716  1.33452154]
 [ 0.          0.          0.          1.        ]]","[[ 0.74465932 -0.66706176  0.02260761 -0.27144761]
 [ 0.50465062  0.58487689  0.63501714  0.24766003]
 [-0.43681832 -0.46146249  0.77216716  1.33452154]
 [ 0.          0.          0.          1.        ]]","[[ 0.16558984 -0.78262628  0.60006342  1.20656044]
 [ 0.20486838  0.62248816  0.75533929  1.51533827]
 [-0.96468075 -0.00214249  0.26341309  0.51681665]
 [ 0.          0.          0.          1.        ]]",1.2065604430768155,1.515338267117476,0.5168166532329056,-1.235249082512441,0.6435803856089004,1.362289187595568,-0.2714476086492015,0.24766003487244553,1.3345215355592996,-0.6882408824937976,0.02260953263925236,0.7304867839934701,-0.2714476086492015,0.24766003487244553,1.3345215355592996,-0.6882408824937976,0.02260953263925236,0.7304867839934701,-0.1328531809212618,-0.2070067773261381,2.0975355545295042,-2.367788391916905,-0.08013988520384618,-0.47348608889045884
